,Project_ID,Organization,Project_start_date,Project_end_date,Organization_size,IT_dpt_size,Customer_type,Estimated_Duration,Actual_Duration,Project_Profit_Loss_percent,Project_type,Development_type,Estimated_effort,Management_clarity,Training_effort,User_resistance,Software_licence_cost,hardware_cost,Development_cost,maintainance_cost,Additional_cost,Estimated_total_cost,Requirement_stability,Manager_experience,Development_team_experience,Maintanainance_support_team_experience,Machine_learning_team_experience,Data_Analysis_team experience,Team_size,Daily_work_hours,Level_of_outsourcing,Software_availability,Software_accuracy,Software_stability,Cloud_platform_type,Computing_Tier,Programming_language_used,DB_used,Open_source_tool_used,Degree_of_software_reuse,Increase_in_productivity,Change_in_waiting_time,Change_avg_wait_time,Change_avg_call_duration,Change_in_revenue
511,511,Company_2,2022-10-30,2026-08-28,4.0,6.6,2,1396.8,221.0,15.058260190466065,Linguistic Based,Waterfall,7425.599999999999,6.0,1753.1927278898831,1.0,2485.0,3207.0,7.48,1526.1024,489.8,39238.70136986301,1.0,7.0,7.0,8.0,8.0,8.0,7.6,8,2.48,90,74.244,82,Oracle,T5,Python,MySQL,T2,7,77,94,94,39,100
512,512,Company_2,2021-07-10,2024-01-17,4.0,6.6,2,919.8,569.0,24.110363110432196,button-based,Scrum,19118.399999999998,7.0,5942.146221724357,1.0,2221.0,3191.0,7.48,1659.1024,610.8,100685.87506849313,3.0,6.0,7.0,8.0,5.0,5.0,7.6,8,2.48,85,92.244,80,AWS,T3,Python,Oracle,T1,6,31,35,35,-2,98
513,513,Company_6,2020-12-11,2022-11-21,4.0,5.6,6,708.8,610.0,30.538595268448724,button-based,Extreme Programming,68320.0,7.0,18053.01560763051,2.0,2075.0,3284.0,7.48,1614.1024,555.8,105793.05205479452,4.0,8.0,6.0,9.0,8.0,4.0,21.6,8,4.48,85,92.244,80,Azure,T3,Python,Oracle,T1,6,72,-17,-17,70,38
514,514,Company_5,2021-01-28,2023-02-25,5.0,7.0,5,756.5,189.0,49.30290371811216,Keyword recognition-based,Scrum,46569.6,5.0,17133.429657605626,2.0,1543.0,3743.0,7.6,1279.088,511.0,30808.139178082187,5.0,5.0,3.0,8.0,7.0,7.0,46.0,8,5.6,85,87.28,70,Azure,T4,R,MySQL,T3,6,25,-2,-2,-12,-64
515,515,Company_1,2020-08-25,2022-04-19,3.0,3.2,1,601.1,51.0,51.48809522694379,Machine Learning chatbot,Lean,6854.4,7.0,1586.002090518961,2.0,1589.0,3372.0,7.36,1745.1168,500.6,8467.06191780822,4.0,4.0,7.0,8.0,5.0,7.0,25.2,8,5.36,95,87.208,75,AWS,T3,Java,MongoDB,T3,4,92,97,97,61,-54
516,516,Company_7,2019-10-13,2020-07-24,3.0,4.2,7,284.1,544.0,24.599064753731618,Hybrid model,Extreme Programming,24371.199999999997,7.0,7789.0396843071685,2.0,1928.0,3625.0,7.36,1651.1168,548.6,97150.94794520548,2.0,5.0,7.0,7.0,5.0,8.0,9.2,8,2.36,75,92.208,95,IBM,T3,Java,Oracle,T4,5,36,12,12,-15,90
517,517,Company_1,2022-08-29,2026-04-26,4.0,3.6,1,1334.8,20.0,29.151841806649365,Machine Learning chatbot,Extreme Programming,2688.0,4.0,816.9167190642045,2.0,1759.0,3425.0,7.48,1633.1024,389.8,3320.4164383561642,4.0,5.0,9.0,4.0,5.0,9.0,25.6,8,5.48,95,87.244,75,Azure,T5,Java,MongoDB,T3,4,46,7,7,63,-70
518,518,Company_7,2021-09-08,2024-05-16,4.0,4.6,7,979.8,221.0,39.11099317985291,Hybrid model,Lean,9900.8,6.0,3200.2160896290006,3.0,1649.0,3410.0,7.48,1777.1024,515.8,37428.07561643835,2.0,7.0,7.0,8.0,6.0,5.0,9.6,8,2.48,75,92.244,95,Oracle,T2,Java,Oracle,T4,5,38,-48,-48,28,16
519,519,Company_3,2022-04-14,2025-07-26,4.0,5.6,3,1197.8,70.0,19.793323947782227,Voice Bots,Waterfall,4704.0,7.0,1047.6090134593649,2.0,1936.0,3567.0,7.48,1110.1024,516.8,11497.413698630135,2.0,7.0,12.0,7.0,9.0,7.0,13.6,8,3.48,80,67.244,75,Oracle,T3,ASP.Net,PLSQL,T5,6,29,68,68,31,1
520,520,Company_5,2021-01-01,2023-01-02,4.0,6.6,5,729.8,424.0,54.199223593231046,button-based,Lean,104473.59999999999,7.0,28369.29258104245,2.0,1537.0,3234.0,7.48,1517.1024,507.8,66382.36931506848,2.0,7.0,7.0,7.0,8.0,6.0,45.6,8,5.48,85,92.244,80,GCP,T5,Python,Oracle,T1,6,44,-3,-3,95,4
521,521,Company_2,2020-03-05,2021-05-08,4.0,6.6,2,427.8,157.0,42.386278477296436,Machine Learning chatbot,Lean,5275.2,7.0,1597.9810037652985,2.0,1288.0,3556.0,7.48,1496.1024,475.8,24652.52712328767,3.0,5.0,6.0,10.0,5.0,10.0,7.6,8,2.48,95,87.244,75,Salesforce,T3,Java,MongoDB,T3,4,4,77,77,-32,-47
522,522,Company_5,2019-08-22,2020-04-11,2.0,5.8,5,232.4,183.0,34.2353233907163,Hybrid model,Scrum,45091.2,5.0,12277.995418329883,2.0,2337.0,4103.0,7.24,1721.1312,547.4,36707.49369863014,3.0,9.0,9.0,5.0,3.0,5.0,44.8,8,5.24,75,92.172,95,AWS,T1,Java,Oracle,T4,5,77,99,99,-62,60
523,523,Company_2,2022-10-23,2026-08-14,3.0,6.2,2,1390.1,43.0,18.915481339611443,Linguistic Based,Lean,1444.8,7.0,408.68013118972857,2.0,2015.0,3864.0,7.36,1859.1168,555.6,8214.578630136986,2.0,7.0,9.0,9.0,5.0,6.0,7.2,8,2.36,90,74.208,82,AWS,T5,Python,MySQL,T2,7,47,-34,-34,-72,-87
524,524,Company_7,2021-11-29,2024-10-27,4.0,4.6,7,1061.8,295.0,29.06291800152475,button-based,Lean,13216.0,6.0,3470.6362324030993,2.0,2091.0,3412.0,7.48,1495.1024,413.8,50367.89589041095,2.0,5.0,11.0,4.0,6.0,7.0,9.6,8,2.48,85,92.244,80,AWS,T3,Python,Oracle,T1,6,35,-65,-65,40,-8
525,525,Company_4,2021-03-17,2023-06-01,5.0,4.0,4,804.5,161.0,82.50903595335674,Machine Learning chatbot,Extreme Programming,12622.4,5.0,3771.747032189373,2.0,2543.0,3979.0,7.6,1383.088,490.0,31131.136438356163,1.0,6.0,9.0,7.0,11.0,6.0,16.0,8,1.6,95,87.28,75,IBM,T4,Java,MongoDB,T3,4,90,88,88,-90,-100
526,526,Company_1,2020-04-05,2021-07-09,3.0,3.2,1,459.1,357.0,40.58248358378163,Machine Learning chatbot,Lean,47980.799999999996,7.0,10349.251284132308,1.0,1925.0,3278.0,7.36,1358.1168,418.6,57404.42630136986,3.0,5.0,7.0,4.0,6.0,8.0,25.2,8,5.36,95,87.208,75,Azure,T2,Java,MongoDB,T3,4,32,99,99,-94,-55
527,527,Company_1,2021-05-10,2023-09-17,3.0,3.2,1,859.1,259.0,42.92207950296714,Linguistic Based,Lean,34809.6,6.0,11669.076350540445,2.0,3055.0,3604.0,7.36,1611.1168,549.6,52613.75671232876,4.0,7.0,9.0,9.0,6.0,3.0,25.2,8,5.36,90,74.208,82,Salesforce,T3,Python,MySQL,T2,7,43,-96,-96,78,85
528,528,Company_5,2021-12-30,2024-12-28,3.0,6.2,5,1093.1,571.0,26.82283328928756,Voice Bots,Lean,140694.4,6.0,38567.53153653708,2.0,1255.0,3553.0,7.36,1566.1168,472.6,90067.19342465753,3.0,8.0,8.0,6.0,6.0,10.0,45.2,8,5.36,80,67.208,75,Oracle,T3,ASP.Net,PLSQL,T5,6,39,1,1,-61,-5
529,529,Company_6,2022-03-14,2025-05-25,5.0,6.0,6,1166.5,452.0,33.47697953046214,button-based,Feature-Driven,50624.0,6.0,14591.605329684995,2.0,1439.0,3258.0,7.6,1517.088,579.0,70734.90410958904,3.0,6.0,6.0,5.0,10.0,7.0,22.0,8,4.6,85,92.28,80,Azure,T3,Python,Oracle,T1,6,90,-8,-8,15,88
530,530,Company_2,2020-05-25,2021-10-17,4.0,6.6,2,508.8,627.0,24.152018908431977,Hybrid model,Agile,21067.199999999997,7.0,8207.477407806771,2.0,1949.0,3537.0,7.48,1670.1024,613.8,112218.91397260272,3.0,6.0,6.0,4.0,7.0,9.0,7.6,8,2.48,75,92.244,95,Salesforce,T1,Java,Oracle,T4,5,62,-92,-92,-30,-18
531,531,Company_1,2021-07-07,2024-01-11,5.0,4.0,1,916.5,282.0,50.05253167101097,Linguistic Based,Extreme Programming,37900.799999999996,7.0,10423.6189804889,2.0,2330.0,3321.0,7.6,1570.088,599.0,50796.15780821918,4.0,7.0,8.0,8.0,4.0,5.0,26.0,8,5.6,90,74.28,82,GCP,T3,Python,MySQL,T2,7,57,86,86,-65,-24
532,532,Company_1,2019-06-04,2019-11-05,4.0,3.6,1,152.8,138.0,21.969183277950204,Linguistic Based,Agile,18547.199999999997,7.0,3842.8326322996004,2.0,2173.0,3868.0,7.48,1745.1024,515.8,26388.473424657535,4.0,9.0,9.0,7.0,12.0,10.0,25.6,8,5.48,90,74.244,82,IBM,T2,Python,MySQL,T2,7,29,29,29,-78,43
533,533,Company_2,2022-02-24,2025-04-19,4.0,6.6,2,1148.8,414.0,40.330335416952224,Voice Bots,Scrum,13910.4,6.0,4423.755710484374,2.0,1769.0,3760.0,7.48,1573.1024,518.8,72677.07616438356,4.0,7.0,4.0,9.0,7.0,9.0,7.6,8,2.48,80,67.244,75,GCP,T4,ASP.Net,PLSQL,T5,6,66,75,75,-69,75
534,534,Company_3,2021-07-24,2024-02-14,5.0,6.0,3,933.5,631.0,41.664854418354935,Keyword recognition-based,Scrum,42403.2,5.0,13559.654642896077,2.0,2598.0,3350.0,7.6,1361.088,545.0,114154.64219178082,3.0,3.0,8.0,9.0,8.0,4.0,14.0,8,3.6,85,87.28,70,GCP,T1,R,MySQL,T3,6,47,-4,-4,99,31
535,535,Company_7,2020-09-11,2022-05-23,4.0,4.6,7,617.8,62.0,23.41605964254868,Machine Learning chatbot,Lean,2777.6,6.0,795.487531447287,2.0,1952.0,3488.0,7.48,1747.1024,535.8,11029.545205479451,2.0,7.0,9.0,6.0,3.0,8.0,9.6,8,2.48,95,87.244,75,Oracle,T4,Java,MongoDB,T3,4,22,-4,-4,89,90
536,536,Company_1,2022-04-21,2025-08-09,4.0,3.6,1,1204.8,346.0,41.62969500215907,Linguistic Based,Agile,46502.399999999994,6.0,12605.294763739246,2.0,2107.0,3289.0,7.48,1792.1024,536.8,61567.90356164383,4.0,7.0,6.0,6.0,7.0,2.0,25.6,8,5.48,90,74.244,82,AWS,T4,Python,MySQL,T2,7,3,35,35,2,27
537,537,Company_5,2020-01-04,2021-01-06,4.0,6.6,5,366.8,482.0,21.162361950496496,Voice Bots,Lean,118764.79999999999,5.0,33720.715114342594,2.0,1551.0,3942.0,7.48,1387.1024,463.8,81541.72273972601,3.0,9.0,9.0,5.0,9.0,7.0,45.6,8,5.48,80,67.244,75,AWS,T5,ASP.Net,PLSQL,T5,6,40,-64,-64,28,-52
538,538,Company_6,2021-07-07,2024-01-11,4.0,5.6,6,916.8,662.0,58.32149579606163,Linguistic Based,Waterfall,74144.0,6.0,19791.948333775108,1.0,858.0,3657.0,7.48,1463.1024,546.8,99515.46739726028,3.0,9.0,4.0,9.0,6.0,8.0,21.6,8,4.48,90,74.244,82,GCP,T2,Python,MySQL,T2,7,24,-70,-70,-25,69
539,539,Company_3,2019-06-07,2019-11-11,4.0,5.6,3,155.8,635.0,12.766020494495812,Hybrid model,Agile,42672.0,6.0,9670.85127656927,2.0,2350.0,3869.0,7.48,1599.1024,544.8,122316.65753424657,3.0,5.0,10.0,8.0,6.0,8.0,13.6,8,3.48,75,92.244,95,IBM,T5,Java,Oracle,T4,5,54,-14,-14,38,-53
540,540,Company_4,2022-07-01,2025-12-29,4.0,3.6,4,1275.8,557.0,63.65392192132961,Hybrid model,Lean,43668.799999999996,5.0,10830.60458086659,2.0,2733.0,3392.0,7.48,1473.1024,593.8,105099.94849315069,3.0,5.0,8.0,5.0,9.0,9.0,15.6,8,1.48,75,92.244,95,Azure,T5,Java,Oracle,T4,5,69,-41,-41,86,-23
541,541,Company_7,2020-08-28,2022-04-25,5.0,5.0,7,603.5,92.0,24.943151688636,Machine Learning chatbot,Scrum,4121.599999999999,6.0,1287.6607128364215,2.0,2024.0,3691.0,7.6,1196.088,630.0,15981.080547945206,4.0,8.0,8.0,8.0,11.0,9.0,10.0,8,2.6,95,87.28,75,Oracle,T2,Java,MongoDB,T3,4,60,-24,-24,-78,40
542,542,Company_5,2021-04-11,2023-07-21,3.0,6.2,5,830.1,334.0,32.14590262278774,Hybrid model,Scrum,82297.59999999999,4.0,30691.36908271093,2.0,1834.0,3520.0,7.36,1603.1168,556.6,57810.73315068493,2.0,9.0,10.0,9.0,3.0,2.0,45.2,8,5.36,75,92.208,95,IBM,T2,Java,Oracle,T4,5,6,52,52,-75,0
543,543,Company_1,2022-09-13,2026-05-26,4.0,3.6,1,1349.8,311.0,6.287328022474398,Hybrid model,Scrum,41798.399999999994,7.0,12293.808469165071,1.0,1705.0,3403.0,7.48,1324.1024,489.8,49592.65643835616,4.0,8.0,5.0,6.0,10.0,8.0,25.6,8,5.48,75,92.244,95,IBM,T2,Java,Oracle,T4,5,58,-97,-97,-33,-1
544,544,Company_7,2021-09-22,2024-06-13,3.0,4.2,7,994.1,38.0,39.650021982421904,Machine Learning chatbot,Feature-Driven,1702.3999999999999,5.0,507.09234599297605,2.0,1860.0,3277.0,7.36,1691.1168,468.6,6387.498082191781,3.0,11.0,9.0,3.0,8.0,4.0,9.2,8,2.36,95,87.208,75,Oracle,T2,Java,MongoDB,T3,4,100,-50,-50,-35,10
545,545,Company_4,2022-11-19,2026-10-07,3.0,3.2,4,1417.1,116.0,21.696308776676837,button-based,Feature-Driven,9094.4,7.0,3454.4633028557028,2.0,1366.0,2978.0,7.36,1819.1168,523.6,17870.22904109589,3.0,5.0,4.0,5.0,9.0,8.0,15.2,8,1.3599999999999999,85,92.208,80,Azure,T3,Python,Oracle,T1,6,26,74,74,-55,-98
546,546,Company_6,2019-06-12,2019-11-21,3.0,5.2,6,161.1,3.0,48.41296689284916,Voice Bots,Waterfall,336.0,6.0,116.97614464795862,2.0,1504.0,3783.0,7.36,1641.1168,541.6,516.2202739726026,2.0,5.0,6.0,8.0,10.0,9.0,21.2,8,4.36,80,67.208,75,GCP,T5,ASP.Net,PLSQL,T5,6,66,39,39,45,-60
547,547,Company_7,2021-11-16,2024-10-01,6.0,5.4,7,1048.2,266.0,36.09764981728868,Linguistic Based,Scrum,11916.8,6.0,4140.434137655561,2.0,1721.0,3759.0,7.72,1277.0736,508.2,44516.593972602735,3.0,9.0,8.0,7.0,7.0,6.0,10.4,8,2.7199999999999998,90,74.316,82,Oracle,T5,Python,MySQL,T2,7,61,78,78,-5,-18
548,548,Company_3,2022-07-14,2026-01-24,3.0,5.2,3,1289.1,234.0,32.02167794304921,Voice Bots,Scrum,15724.8,6.0,3108.122053453218,2.0,2298.0,3355.0,7.36,1501.1168,374.6,40582.90849315069,3.0,7.0,8.0,11.0,12.0,8.0,13.2,8,3.36,80,67.208,75,AWS,T4,ASP.Net,PLSQL,T5,6,39,84,84,-89,-96
549,549,Company_7,2019-07-18,2020-02-01,5.0,5.0,7,196.5,434.0,58.74459590707815,Voice Bots,Lean,19443.199999999997,7.0,5763.083934884346,3.0,1353.0,3694.0,7.6,1716.088,390.0,71513.68767123287,3.0,7.0,7.0,14.0,4.0,8.0,10.0,8,2.6,80,67.28,75,Salesforce,T2,ASP.Net,PLSQL,T5,6,32,31,31,-83,-9
550,550,Company_6,2021-04-18,2023-08-04,3.0,5.2,6,837.1,96.0,23.827803871807625,button-based,Lean,10752.0,6.0,4173.1242069908785,2.0,1798.0,3468.0,7.36,1507.1168,586.6,16276.024109589038,3.0,10.0,11.0,9.0,8.0,10.0,21.2,8,4.36,85,92.208,80,GCP,T3,Python,Oracle,T1,6,70,-99,-99,-61,7
551,551,Company_1,2022-12-08,2026-11-14,4.0,3.6,1,1435.8,210.0,18.743296214435127,button-based,Agile,28224.0,6.0,9540.23376480765,2.0,2184.0,3260.0,7.48,1754.1024,541.8,37440.295890410955,5.0,9.0,5.0,4.0,6.0,8.0,25.6,8,5.48,85,92.244,80,Azure,T4,Python,Oracle,T1,6,73,32,32,-30,-40
552,552,Company_2,2021-05-05,2023-09-07,5.0,7.0,2,853.5,551.0,50.353294897571864,Hybrid model,Agile,18513.6,6.0,6040.523507635609,2.0,1316.0,3570.0,7.6,1572.088,438.0,87533.82246575342,3.0,6.0,7.0,6.0,11.0,6.0,8.0,8,2.6,75,92.28,95,GCP,T3,Java,Oracle,T4,5,1,40,40,10,41
553,553,Company_2,2019-07-26,2020-02-17,3.0,6.2,2,205.1,236.0,37.40798975764852,Keyword recognition-based,Feature-Driven,7929.599999999999,6.0,1827.4429764967733,2.0,2206.0,3371.0,7.36,1564.1168,424.6,41130.72657534246,4.0,8.0,7.0,6.0,8.0,6.0,7.2,8,2.36,85,87.208,70,Salesforce,T2,R,MySQL,T3,6,47,20,20,-40,55
554,554,Company_7,2020-10-24,2022-08-17,4.0,4.6,7,660.8,475.0,37.436584100897875,Keyword recognition-based,Scrum,21280.0,6.0,5329.3122925062935,2.0,1653.0,3710.0,7.48,1411.1024,612.8,80827.56164383562,2.0,7.0,9.0,8.0,4.0,8.0,9.6,8,2.48,85,87.244,70,Azure,T2,R,MySQL,T3,6,93,-90,-90,5,-37
555,555,Company_3,2021-05-11,2023-09-19,5.0,6.0,3,859.5,242.0,33.281897684706884,Machine Learning chatbot,Scrum,16262.4,6.0,4125.291184611187,2.0,1519.0,3736.0,7.6,1614.088,550.0,41357.73369863014,4.0,9.0,7.0,5.0,8.0,7.0,14.0,8,3.6,95,87.28,75,Salesforce,T5,Java,MongoDB,T3,4,32,22,22,-18,-87
556,556,Company_2,2020-05-02,2021-09-01,4.0,6.6,2,485.8,461.0,16.759693091707348,Hybrid model,Agile,15489.599999999999,4.0,4739.987861231384,2.0,1298.0,3003.0,7.48,1627.1024,503.8,68313.3797260274,4.0,9.0,8.0,9.0,8.0,9.0,7.6,8,2.48,75,92.244,95,GCP,T5,Java,Oracle,T4,5,0,-84,-84,-56,38
557,557,Company_1,2021-01-05,2023-01-10,3.0,3.2,1,734.1,15.0,12.855529998610775,Hybrid model,Extreme Programming,2015.9999999999998,6.0,718.5232544569266,2.0,2078.0,3017.0,7.36,1166.1168,554.6,2355.3369863013695,3.0,6.0,3.0,8.0,7.0,7.0,25.2,8,5.36,75,92.208,95,AWS,T5,Java,Oracle,T4,5,92,74,74,99,25
558,558,Company_6,2020-01-08,2021-01-14,4.0,5.6,6,370.8,224.0,20.96142926632352,Keyword recognition-based,Agile,25088.0,6.0,7266.971793998222,2.0,2424.0,3475.0,7.48,1624.1024,521.8,41508.61150684931,3.0,6.0,9.0,8.0,7.0,8.0,21.6,8,4.48,85,87.244,70,AWS,T5,R,MySQL,T3,6,60,0,0,-73,16
559,559,Company_6,2021-05-13,2023-09-23,4.0,5.6,6,861.8,419.0,4.823032819495889,Linguistic Based,Waterfall,46928.0,6.0,13461.053886544218,2.0,1947.0,3609.0,7.48,1525.1024,524.8,73410.17753424657,3.0,7.0,3.0,8.0,8.0,5.0,21.6,8,4.48,90,74.244,82,IBM,T5,Python,MySQL,T2,7,21,3,3,-28,67
560,560,Company_3,2019-05-12,2019-09-20,3.0,5.2,3,130.1,500.0,54.278001452055975,button-based,Extreme Programming,33600.0,5.0,8608.269597612345,1.0,1489.0,3822.0,7.36,1111.1168,455.6,79224.65753424657,2.0,8.0,10.0,8.0,7.0,6.0,13.2,8,3.36,85,92.208,80,AWS,T4,Python,Oracle,T1,6,56,18,18,63,84
561,561,Company_1,2022-08-03,2026-03-05,4.0,3.6,1,1308.8,104.0,44.896860978640845,button-based,Scrum,13977.599999999999,6.0,4942.709250339185,2.0,1588.0,3448.0,7.48,1722.1024,524.8,17448.065753424657,3.0,9.0,6.0,6.0,6.0,6.0,25.6,8,5.48,85,92.244,80,Salesforce,T1,Python,Oracle,T1,6,69,97,97,-21,11
562,562,Company_4,2019-02-12,2019-03-26,4.0,3.6,4,40.8,603.0,18.29823805084731,Hybrid model,Extreme Programming,47275.2,7.0,16305.256579373168,2.0,2490.0,3197.0,7.48,1475.1024,528.8,106827.14958904109,3.0,9.0,8.0,8.0,13.0,4.0,15.6,8,1.48,75,92.244,95,Azure,T3,Java,Oracle,T4,5,95,-11,-11,7,21
563,563,Company_7,2019-03-22,2019-06-10,4.0,4.6,7,78.8,200.0,30.320715439803088,button-based,Scrum,8960.0,7.0,2979.9262673659287,2.0,1756.0,3036.0,7.48,1499.1024,451.8,31068.493150684928,3.0,8.0,9.0,7.0,6.0,4.0,9.6,8,2.48,85,92.244,80,Salesforce,T3,Python,Oracle,T1,6,55,68,68,-99,-79
564,564,Company_1,2019-08-25,2020-04-17,4.0,3.6,1,234.8,12.0,69.58148380254663,button-based,Feature-Driven,1612.8,7.0,317.713719168023,2.0,1890.0,2966.0,7.48,1855.1024,507.8,1995.563835616438,3.0,9.0,8.0,10.0,7.0,8.0,25.6,8,5.48,85,92.244,80,Azure,T2,Python,Oracle,T1,6,81,-33,-33,-69,5
565,565,Company_2,2021-07-13,2024-01-23,3.0,6.2,2,923.1,188.0,22.2968208782447,Keyword recognition-based,Agile,6316.799999999999,6.0,1592.4113431149894,1.0,1562.0,3514.0,7.36,1436.1168,502.6,30381.212054794516,3.0,6.0,9.0,11.0,8.0,9.0,7.2,8,2.36,85,87.208,70,GCP,T2,R,MySQL,T3,6,27,76,76,-25,27
566,566,Company_2,2022-05-24,2025-10-14,4.0,6.6,2,1237.8,361.0,62.308279612839954,Keyword recognition-based,Waterfall,12129.599999999999,6.0,4172.864971882141,2.0,1986.0,3853.0,7.48,1658.1024,552.8,66937.11452054794,4.0,7.0,8.0,9.0,9.0,8.0,7.6,8,2.48,85,87.244,70,Salesforce,T5,R,MySQL,T3,6,27,87,87,71,83
567,567,Company_7,2020-01-26,2021-02-19,4.0,4.6,7,388.8,405.0,17.83038077715795,Hybrid model,Waterfall,18144.0,5.0,7733.171801156803,2.0,1194.0,3600.0,7.48,1306.1024,468.8,61291.92328767123,3.0,6.0,6.0,9.0,9.0,9.0,9.6,8,2.48,75,92.244,95,GCP,T5,Java,Oracle,T4,5,19,-71,-71,54,73
568,568,Company_3,2021-12-09,2024-11-16,3.0,5.2,3,1072.1,82.0,13.788989483936119,Machine Learning chatbot,Agile,5510.4,6.0,1887.4331426000822,2.0,1773.0,3661.0,7.36,1258.1168,540.6,13662.772602739726,4.0,6.0,7.0,9.0,5.0,10.0,13.2,8,3.36,95,87.208,75,Oracle,T4,Java,MongoDB,T3,4,39,-3,-3,-42,-53
569,569,Company_5,2020-11-27,2022-10-24,5.0,7.0,5,694.5,20.0,46.40325804964448,button-based,Feature-Driven,4928.0,8.0,1407.208007794172,1.0,2340.0,3211.0,7.6,1722.088,492.0,3577.2493150684927,2.0,6.0,7.0,9.0,8.0,4.0,46.0,8,5.6,85,92.28,80,Salesforce,T3,Python,Oracle,T1,6,52,-99,-99,-11,81
570,570,Company_1,2021-04-19,2023-08-06,3.0,3.2,1,838.1,250.0,39.42386148574285,button-based,Agile,33600.0,5.0,13890.045234416417,2.0,1545.0,3121.0,7.36,1552.1168,542.6,38939.17808219177,3.0,7.0,10.0,10.0,4.0,10.0,25.2,8,5.36,85,92.208,80,Azure,T1,Python,Oracle,T1,6,24,-89,-89,26,-45
571,571,Company_1,2021-05-18,2023-10-03,4.0,3.6,1,866.8,396.0,28.77134112023137,Keyword recognition-based,Lean,53222.399999999994,6.0,14364.959990456948,1.0,1995.0,3314.0,7.48,1502.1024,557.8,67220.6202739726,2.0,9.0,4.0,9.0,5.0,7.0,25.6,8,5.48,85,87.244,70,IBM,T2,R,MySQL,T3,6,27,61,61,62,-40
572,572,Company_3,2022-08-07,2026-03-13,4.0,5.6,3,1312.8,264.0,30.056582471896952,Voice Bots,Lean,17740.8,5.0,3623.0954876900278,2.0,1964.0,3627.0,7.48,1638.1024,483.8,46903.75890410959,2.0,7.0,7.0,6.0,8.0,7.0,13.6,8,3.48,80,67.244,75,Azure,T5,ASP.Net,PLSQL,T5,6,86,47,47,35,62
573,573,Company_5,2021-02-17,2023-04-06,3.0,6.2,5,777.1,220.0,22.404194776467634,Keyword recognition-based,Extreme Programming,54208.0,6.0,17973.038739607095,2.0,2339.0,3638.0,7.36,1218.1168,493.6,38964.95342465753,2.0,7.0,2.0,8.0,8.0,9.0,45.2,8,5.36,85,87.208,70,GCP,T2,R,MySQL,T3,6,68,-38,-38,31,54
574,574,Company_5,2022-12-23,2026-12-14,5.0,7.0,5,1450.5,418.0,33.61017952648169,button-based,Agile,102995.2,5.0,22472.124141839784,2.0,2023.0,3321.0,7.6,1540.088,464.0,70753.08493150685,2.0,8.0,8.0,8.0,6.0,9.0,46.0,8,5.6,85,92.28,80,GCP,T2,Python,Oracle,T1,6,13,26,26,-28,97
575,575,Company_2,2021-04-29,2023-08-26,4.0,6.6,2,847.8,372.0,42.0612435797008,Linguistic Based,Agile,12499.199999999999,7.0,4311.847065594301,2.0,2086.0,3819.0,7.48,1212.1024,524.8,65483.82246575343,5.0,5.0,6.0,10.0,8.0,6.0,7.6,8,2.48,90,74.244,82,Oracle,T1,Python,MySQL,T2,7,6,5,5,-21,79
576,576,Company_4,2022-12-07,2026-11-12,4.0,3.6,4,1434.8,510.0,24.042906853213605,button-based,Scrum,39984.0,6.0,8826.669253521803,2.0,2200.0,3391.0,7.48,1545.1024,468.8,89341.9397260274,2.0,8.0,7.0,4.0,7.0,4.0,15.6,8,1.48,85,92.244,80,Oracle,T5,Python,Oracle,T1,6,13,54,54,100,30
577,577,Company_1,2021-09-10,2024-05-20,3.0,3.2,1,982.1,714.0,30.538137440213145,Keyword recognition-based,Scrum,95961.59999999999,7.0,30506.86766636511,2.0,2595.0,4107.0,7.36,1628.1168,530.6,145717.0323287671,3.0,9.0,9.0,6.0,7.0,6.0,25.2,8,5.36,85,87.208,70,Azure,T4,R,MySQL,T3,6,22,-20,-20,54,62
578,578,Company_6,2022-06-22,2025-12-11,4.0,5.6,6,1266.8,301.0,15.632435320246948,Linguistic Based,Lean,33712.0,6.0,14026.539228451322,2.0,2736.0,3643.0,7.48,1281.1024,485.8,56476.83616438357,3.0,9.0,5.0,9.0,9.0,7.0,21.6,8,4.48,90,74.244,82,GCP,T5,Python,MySQL,T2,7,69,47,47,-44,46
579,579,Company_1,2021-06-30,2023-12-28,3.0,3.2,1,910.1,611.0,21.793222940255138,Linguistic Based,Feature-Driven,82118.4,6.0,23006.399380834184,2.0,1980.0,3534.0,7.36,1513.1168,513.6,106135.2197260274,3.0,8.0,10.0,7.0,5.0,9.0,25.2,8,5.36,90,74.208,82,Oracle,T3,Python,MySQL,T2,7,35,-30,-30,-83,-86
580,580,Company_4,2021-08-18,2024-04-04,2.0,2.8,4,959.4,75.0,19.187759873067254,Voice Bots,Agile,5880.0,7.0,1822.8154354377143,2.0,2215.0,4037.0,7.24,1544.1312,544.4,14408.876712328765,3.0,3.0,4.0,4.0,12.0,9.0,14.8,8,1.24,80,67.172,75,Oracle,T1,ASP.Net,PLSQL,T5,6,18,-24,-24,-52,18
581,581,Company_5,2022-03-02,2025-05-01,4.0,6.6,5,1154.8,407.0,46.34509003025544,Voice Bots,Scrum,100284.79999999999,4.0,28244.502833600123,2.0,2335.0,3517.0,7.48,1440.1024,314.8,71317.10465753423,3.0,9.0,11.0,6.0,3.0,7.0,45.6,8,5.48,80,67.244,75,GCP,T5,ASP.Net,PLSQL,T5,6,5,85,85,22,28
