,Project_ID,Organization,Project_start_date,Project_end_date,Organization_size,IT_dpt_size,Customer_type,Estimated_Duration,Actual_Duration,Project_Profit_Loss_percent,Project_type,Development_type,Estimated_effort,Management_clarity,Training_effort,User_resistance,Software_licence_cost,hardware_cost,Development_cost,maintainance_cost,Additional_cost,Estimated_total_cost,Requirement_stability,Manager_experience,Development_team_experience,Maintanainance_support_team_experience,Machine_learning_team_experience,Data_Analysis_team experience,Team_size,Daily_work_hours,Level_of_outsourcing,Software_availability,Software_accuracy,Software_stability,Cloud_platform_type,Computing_Tier,Programming_language_used,DB_used,Open_source_tool_used,Degree_of_software_reuse,Increase_in_productivity,Change_in_waiting_time,Change_avg_wait_time,Change_avg_call_duration,Change_in_revenue,Annual_outsourcing_cost,Total_benefits,ROI
486,486,Company_4,2019-07-26,2020-02-17,4.0,3.6,4,204.8,180.0,19.46052147361406,Voice Bots,Feature-Driven,14112.0,8.0,5811.101503068923,1.0,2554.0,3873.0,7.48,1766.1024,529.8,36163.72602739726,2.0,6.0,11.0,9.0,5.0,4.0,15.6,8,1.48,80,67.244,75,IBM,T5,ASP.Net,PLSQL,T5,6,22,-42,-42,-64,-75,252811.55698082293,58573.29276158239,0.6196697408117703
487,487,Company_6,2022-01-28,2025-02-24,3.0,5.2,6,1122.1,67.0,33.73321863458896,Voice Bots,Scrum,7503.999999999999,6.0,2053.6436026430274,2.0,2266.0,3514.0,7.36,1326.1168,486.6,11718.575342465752,5.0,6.0,6.0,5.0,8.0,5.0,21.2,8,4.36,80,67.208,75,IBM,T2,ASP.Net,PLSQL,T5,6,18,43,43,40,59,276805.5331863449,36908.100580980055,2.1495381906393134
488,488,Company_1,2022-04-14,2025-07-26,3.0,3.2,1,1198.1,339.0,32.982235799982774,button-based,Extreme Programming,45561.6,5.0,14595.53918097329,2.0,1791.0,3606.0,7.36,1436.1168,407.6,56546.31452054794,5.0,7.0,7.0,3.0,5.0,8.0,25.2,8,5.36,85,92.208,80,GCP,T4,Python,Oracle,T1,6,10,81,81,41,-81,323214.5593180002,418108.55365576374,6.3940902638991695
489,489,Company_7,2022-04-04,2025-07-06,4.0,4.6,7,1187.8,222.0,20.02587869949912,Hybrid model,Scrum,9945.599999999999,6.0,4047.8169261770704,2.0,1159.0,3266.0,7.48,1885.1024,600.8,35344.346301369864,4.0,9.0,5.0,8.0,9.0,7.0,9.6,8,2.48,75,92.244,95,Azure,T1,Java,Oracle,T4,5,11,41,41,-37,-55,304607.466075659,193216.81831005902,4.466696615706552
490,490,Company_2,2020-12-02,2022-11-03,4.0,6.6,2,699.8,255.0,43.949666352258,button-based,Scrum,8568.0,8.0,1987.6525445914967,2.0,1534.0,3686.0,7.48,1476.1024,432.8,41877.56712328767,3.0,6.0,9.0,9.0,10.0,7.0,7.6,8,2.48,85,92.244,80,IBM,T2,Python,Oracle,T1,6,59,-7,-7,-55,99,397347.47509991645,315418.217201589,6.531913596436893
491,491,Company_3,2019-03-24,2019-06-14,2.0,4.8,3,81.4,505.0,44.954169027829785,Machine Learning chatbot,Extreme Programming,33936.0,6.0,10294.20557744652,2.0,1609.0,3206.0,7.24,1401.1312,542.4,78633.89589041095,2.0,5.0,6.0,6.0,7.0,8.0,12.8,8,3.24,95,87.172,75,Azure,T5,Java,MongoDB,T3,4,46,-6,-6,-11,-62,297715.115244641,402373.94356414914,4.117054662087738
492,492,Company_4,2019-09-18,2020-06-04,3.0,3.2,4,259.1,371.0,32.19688428846166,button-based,Scrum,29086.399999999998,7.0,6838.422785781629,2.0,2094.0,3736.0,7.36,1216.1168,529.6,64744.27726027396,2.0,7.0,7.0,10.0,5.0,10.0,15.2,8,1.3599999999999999,85,92.208,80,GCP,T5,Python,Oracle,T1,6,7,55,55,-13,85,262197.4793800272,276012.6488873597,3.2631203956108816
493,493,Company_3,2021-02-17,2023-04-06,3.0,5.2,3,777.1,130.0,36.132688098091144,Hybrid model,Scrum,8736.0,7.0,2817.9970985828004,2.0,1643.0,3922.0,7.36,1583.1168,514.6,22946.958904109582,4.0,5.0,7.0,6.0,6.0,3.0,13.2,8,3.36,75,92.208,95,IBM,T1,Java,Oracle,T4,5,10,40,40,12,-60,229061.36586339728,91447.22274787648,2.985156513767895
494,494,Company_1,2021-07-02,2024-01-01,4.0,3.6,1,911.8,28.0,51.43112947883569,button-based,Waterfall,3763.2,7.0,1359.956575926326,3.0,1778.0,3712.0,7.48,1372.1024,539.8,4774.237808219178,3.0,6.0,6.0,7.0,7.0,8.0,25.6,8,5.48,85,92.244,80,GCP,T3,Python,Oracle,T1,6,4,17,17,54,51,229083.04252963612,24674.84283132965,4.1683313279556815
495,495,Company_1,2022-07-21,2026-02-07,4.0,3.6,1,1295.8,61.0,29.824834437215852,Machine Learning chatbot,Extreme Programming,8198.4,8.0,2338.850155351408,3.0,2243.0,3565.0,7.48,1488.1024,463.8,10903.591232876712,3.0,9.0,8.0,8.0,6.0,7.0,25.6,8,5.48,95,87.244,75,Oracle,T5,Java,MongoDB,T3,4,30,-97,-97,-8,-94,350714.9362016139,69045.65527548286,5.332377452604341
496,496,Company_4,2022-11-07,2026-09-13,3.0,3.2,4,1405.1,500.0,26.666994597109298,Keyword recognition-based,Extreme Programming,39200.0,6.0,10448.564031834987,2.0,2106.0,3528.0,7.36,1640.1168,517.6,89741.91780821916,4.0,8.0,2.0,5.0,7.0,6.0,15.2,8,1.3599999999999999,85,87.208,70,Oracle,T4,R,MySQL,T3,6,96,-100,-100,-19,-22,329843.37904597603,359772.0060865285,3.008962755346623
497,497,Company_5,2020-03-12,2021-05-22,5.0,7.0,5,434.5,56.0,33.51171319643914,Machine Learning chatbot,Feature-Driven,13798.4,5.0,3340.428250295423,2.0,1533.0,3397.0,7.6,1545.088,524.0,9029.102465753424,3.0,10.0,6.0,10.0,3.0,9.0,46.0,8,5.6,95,87.28,75,GCP,T5,Java,MongoDB,T3,4,87,80,80,7,82,298401.0063497263,54447.96444627881,5.030274288368646
498,498,Company_7,2019-10-27,2020-08-21,4.0,4.6,7,297.8,92.0,23.513202382644202,Linguistic Based,Extreme Programming,4121.599999999999,6.0,1481.8407452884178,2.0,2237.0,3671.0,7.48,1276.1024,516.8,16319.842191780823,2.0,6.0,11.0,8.0,8.0,4.0,9.6,8,2.48,90,74.244,82,IBM,T2,Python,MySQL,T2,7,5,-37,-37,89,96,279241.05610563286,78522.50493939595,3.811474523873908
499,499,Company_6,2022-02-26,2025-04-23,5.0,6.0,6,1150.5,337.0,37.04111267394582,Machine Learning chatbot,Scrum,37744.0,7.0,11849.508429813248,2.0,1964.0,3676.0,7.6,1621.088,539.0,60548.09753424657,3.0,5.0,5.0,11.0,8.0,4.0,22.0,8,4.6,95,87.28,75,Salesforce,T4,Java,MongoDB,T3,4,72,63,63,-7,-92,246544.88959074052,250395.04266106163,3.1354733320801014
500,500,Company_1,2019-04-13,2019-07-24,5.0,4.0,1,100.5,646.0,41.321221328134314,Linguistic Based,Waterfall,86822.4,5.0,28246.06412443718,2.0,1675.0,3869.0,7.6,1947.088,453.0,118206.31890410958,1.0,6.0,9.0,8.0,9.0,4.0,26.0,8,5.6,90,74.28,82,Salesforce,T1,Python,MySQL,T2,7,60,50,50,44,82,387355.1342946733,956208.0161965512,7.089313879846296
501,501,Company_7,2020-10-07,2022-07-14,4.0,4.6,7,643.8,227.0,41.91490470996103,Machine Learning chatbot,Agile,10169.599999999999,6.0,2893.4824321763035,2.0,1707.0,3296.0,7.48,1567.1024,508.8,37018.0405479452,2.0,6.0,8.0,9.0,6.0,8.0,9.6,8,2.48,95,87.244,75,Salesforce,T4,Java,MongoDB,T3,4,8,-16,-16,-78,31,334507.73817675235,189342.67566862743,4.114875689419425
502,502,Company_4,2020-10-13,2022-07-26,3.0,3.2,4,650.1,236.0,34.0592036225833,Machine Learning chatbot,Waterfall,18502.399999999998,6.0,6863.823603830881,2.0,1778.0,3622.0,7.36,1636.1168,554.6,41266.50739726027,2.0,10.0,7.0,9.0,10.0,6.0,15.2,8,1.3599999999999999,95,87.208,75,Azure,T1,Java,MongoDB,T3,4,1,44,44,45,-30,261816.74055887345,137047.53737893983,2.3210355327535805
503,503,Company_2,2020-12-09,2022-11-17,3.0,6.2,2,707.1,342.0,63.33772003774385,Machine Learning chatbot,Extreme Programming,11491.199999999999,5.0,2824.394881777087,2.0,2692.0,4057.0,7.36,1751.1168,471.6,70670.88,3.0,5.0,6.0,7.0,9.0,6.0,7.2,8,2.36,95,87.208,75,Salesforce,T1,Java,MongoDB,T3,4,8,10,10,4,21,283311.1112869361,238609.14500973624,2.3763431983546295
504,504,Company_7,2020-01-03,2021-01-04,3.0,4.2,7,366.1,418.0,34.63400342189628,Machine Learning chatbot,Extreme Programming,18726.399999999998,9.0,5891.239327243412,2.0,2042.0,3563.0,7.36,1422.1168,495.6,72436.53698630136,2.0,4.0,4.0,9.0,5.0,2.0,9.2,8,2.36,95,87.208,75,Salesforce,T2,Java,MongoDB,T3,4,33,-40,-40,-98,-88,312257.8664686512,321430.4680518088,3.437407990840248
505,505,Company_1,2019-10-02,2020-07-02,4.0,3.6,1,272.8,260.0,49.44335594686383,Hybrid model,Extreme Programming,34944.0,6.0,9528.105128425892,2.0,2053.0,3162.0,7.48,1268.1024,412.8,41304.52602739725,4.0,4.0,9.0,9.0,7.0,9.0,25.6,8,5.48,75,92.244,95,Oracle,T1,Java,Oracle,T4,5,6,-95,-95,-24,-90,231771.55362085218,216403.4227474038,4.2392181574451095
506,506,Company_2,2019-07-25,2020-02-15,4.0,6.6,2,203.8,348.0,60.69270583265785,Keyword recognition-based,Scrum,11692.8,7.0,3045.7306633232806,2.0,2860.0,3484.0,7.48,1350.1024,553.8,66112.37260273972,3.0,5.0,6.0,8.0,7.0,10.0,7.6,8,2.48,85,87.244,70,AWS,T1,R,MySQL,T3,6,38,19,19,-50,21,279696.18487212935,239151.3924546807,2.6173469963286444
507,507,Company_2,2022-05-02,2025-08-31,4.0,6.6,2,1215.8,320.0,19.689319553176478,button-based,Agile,10752.0,5.0,3955.5133848672094,2.0,2054.0,3633.0,7.48,1578.1024,423.8,56676.295890410955,3.0,9.0,8.0,8.0,7.0,5.0,7.6,8,2.48,85,92.244,80,IBM,T1,Python,Oracle,T1,6,16,-59,-59,-42,-99,289564.3519952095,288450.44156306784,4.089437074730755
508,508,Company_1,2022-04-01,2025-06-30,4.0,3.6,1,1184.8,414.0,32.09030096832599,Linguistic Based,Lean,55641.6,8.0,12851.043970496097,2.0,1700.0,3425.0,7.48,1771.1024,462.8,70180.82630136986,1.0,4.0,6.0,8.0,7.0,2.0,25.6,8,5.48,90,74.244,82,IBM,T3,Python,MySQL,T2,7,35,-55,-55,75,-90,309662.1482522725,485926.4127693464,5.923919799443307
509,509,Company_6,2022-03-30,2025-06-26,5.0,6.0,6,1182.5,64.0,57.82317825021667,Voice Bots,Lean,7168.0,6.0,2642.7245594239125,2.0,1393.0,3520.0,7.6,1563.088,575.0,10395.563835616438,4.0,5.0,6.0,7.0,5.0,6.0,22.0,8,4.6,80,67.28,75,Salesforce,T3,ASP.Net,PLSQL,T5,6,84,10,10,15,4,341761.468393494,44881.30383587541,3.3173515689554733
510,510,Company_5,2020-02-03,2021-03-07,4.0,6.6,5,396.8,356.0,31.783633668350454,button-based,Waterfall,87718.4,6.0,17458.674650193127,2.0,2272.0,3145.0,7.48,1705.1024,560.8,63003.221917808216,3.0,4.0,6.0,9.0,5.0,8.0,45.6,8,5.48,85,92.244,80,AWS,T1,Python,Oracle,T1,6,1,-76,-76,63,59,367727.35852984106,503592.62499715557,6.9931249492942555
511,511,Company_2,2022-10-30,2026-08-28,4.0,6.6,2,1396.8,221.0,15.058260190466065,Linguistic Based,Waterfall,7425.599999999999,6.0,1753.1927278898831,1.0,2485.0,3207.0,7.48,1526.1024,489.8,39238.70136986301,1.0,7.0,7.0,8.0,8.0,8.0,7.6,8,2.48,90,74.244,82,Oracle,T5,Python,MySQL,T2,7,77,94,94,39,100,302665.8686149455,204447.95397973087,4.210364941811137
512,512,Company_2,2021-07-10,2024-01-17,4.0,6.6,2,919.8,569.0,24.110363110432196,button-based,Scrum,19118.399999999998,7.0,5942.146221724357,1.0,2221.0,3191.0,7.48,1659.1024,610.8,100685.87506849313,3.0,6.0,7.0,8.0,5.0,5.0,7.6,8,2.48,85,92.244,80,AWS,T3,Python,Oracle,T1,6,31,35,35,-2,98,180427.796724687,319589.01763270935,2.174119680792405
513,513,Company_6,2020-12-11,2022-11-21,4.0,5.6,6,708.8,610.0,30.538595268448724,button-based,Extreme Programming,68320.0,7.0,18053.01560763051,2.0,2075.0,3284.0,7.48,1614.1024,555.8,105793.05205479452,4.0,8.0,6.0,9.0,8.0,4.0,21.6,8,4.48,85,92.244,80,Azure,T3,Python,Oracle,T1,6,72,-17,-17,70,38,284446.92933621217,625029.8543473969,4.908042562413915
514,514,Company_5,2021-01-28,2023-02-25,5.0,7.0,5,756.5,189.0,49.30290371811216,Keyword recognition-based,Scrum,46569.6,5.0,17133.429657605626,2.0,1543.0,3743.0,7.6,1279.088,511.0,30808.139178082187,5.0,5.0,3.0,8.0,7.0,7.0,46.0,8,5.6,85,87.28,70,Azure,T4,R,MySQL,T3,6,25,-2,-2,-12,-64,324122.6039590008,197364.02559700748,5.406230004875401
515,515,Company_1,2020-08-25,2022-04-19,3.0,3.2,1,601.1,51.0,51.48809522694379,Machine Learning chatbot,Lean,6854.4,7.0,1586.002090518961,2.0,1589.0,3372.0,7.36,1745.1168,500.6,8467.06191780822,4.0,4.0,7.0,8.0,5.0,7.0,25.2,8,5.36,95,87.208,75,AWS,T3,Java,MongoDB,T3,4,92,97,97,61,-54,347167.085778749,56595.25658004249,5.684167085280123
516,516,Company_7,2019-10-13,2020-07-24,3.0,4.2,7,284.1,544.0,24.599064753731618,Hybrid model,Extreme Programming,24371.199999999997,7.0,7789.0396843071685,2.0,1928.0,3625.0,7.36,1651.1168,548.6,97150.94794520548,2.0,5.0,7.0,7.0,5.0,8.0,9.2,8,2.36,75,92.208,95,IBM,T3,Java,Oracle,T4,5,36,12,12,-15,90,340461.34282301535,523470.9939822754,4.388223224311929
517,517,Company_1,2022-08-29,2026-04-26,4.0,3.6,1,1334.8,20.0,29.151841806649365,Machine Learning chatbot,Extreme Programming,2688.0,4.0,816.9167190642045,2.0,1759.0,3425.0,7.48,1633.1024,389.8,3320.4164383561642,4.0,5.0,9.0,4.0,5.0,9.0,25.6,8,5.48,95,87.244,75,Azure,T5,Java,MongoDB,T3,4,46,7,7,63,-70,279201.0507513387,18021.847181518464,4.427586423599482
518,518,Company_7,2021-09-08,2024-05-16,4.0,4.6,7,979.8,221.0,39.11099317985291,Hybrid model,Lean,9900.8,6.0,3200.2160896290006,3.0,1649.0,3410.0,7.48,1777.1024,515.8,37428.07561643835,2.0,7.0,7.0,8.0,6.0,5.0,9.6,8,2.48,75,92.244,95,Oracle,T2,Java,Oracle,T4,5,38,-48,-48,28,16,353236.92806166597,223053.87936678875,4.959533737524668
519,519,Company_3,2022-04-14,2025-07-26,4.0,5.6,3,1197.8,70.0,19.793323947782227,Voice Bots,Waterfall,4704.0,7.0,1047.6090134593649,2.0,1936.0,3567.0,7.48,1110.1024,516.8,11497.413698630135,2.0,7.0,12.0,7.0,9.0,7.0,13.6,8,3.48,80,67.244,75,Oracle,T3,ASP.Net,PLSQL,T5,6,29,68,68,31,1,363256.01987618546,45169.90277279641,2.9287011806992913
520,520,Company_5,2021-01-01,2023-01-02,4.0,6.6,5,729.8,424.0,54.199223593231046,button-based,Lean,104473.59999999999,7.0,28369.29258104245,2.0,1537.0,3234.0,7.48,1517.1024,507.8,66382.36931506848,2.0,7.0,7.0,7.0,8.0,6.0,45.6,8,5.48,85,92.244,80,GCP,T5,Python,Oracle,T1,6,44,-3,-3,95,4,314064.4284406423,512257.1488623007,6.71676507102347
521,521,Company_2,2020-03-05,2021-05-08,4.0,6.6,2,427.8,157.0,42.386278477296436,Machine Learning chatbot,Lean,5275.2,7.0,1597.9810037652985,2.0,1288.0,3556.0,7.48,1496.1024,475.8,24652.52712328767,3.0,5.0,6.0,10.0,5.0,10.0,7.6,8,2.48,95,87.244,75,Salesforce,T3,Java,MongoDB,T3,4,4,77,77,-32,-47,232909.64449850627,91180.84422832435,2.6986408643757915
522,522,Company_5,2019-08-22,2020-04-11,2.0,5.8,5,232.4,183.0,34.2353233907163,Hybrid model,Scrum,45091.2,5.0,12277.995418329883,2.0,2337.0,4103.0,7.24,1721.1312,547.4,36707.49369863014,3.0,9.0,9.0,5.0,3.0,5.0,44.8,8,5.24,75,92.172,95,AWS,T1,Java,Oracle,T4,5,77,99,99,-62,60,285750.31868695875,184554.40717477814,4.027703844070002
523,523,Company_2,2022-10-23,2026-08-14,3.0,6.2,2,1390.1,43.0,18.915481339611443,Linguistic Based,Lean,1444.8,7.0,408.68013118972857,2.0,2015.0,3864.0,7.36,1859.1168,555.6,8214.578630136986,2.0,7.0,9.0,9.0,5.0,6.0,7.2,8,2.36,90,74.208,82,AWS,T5,Python,MySQL,T2,7,47,-34,-34,-72,-87,318446.3423702134,41430.09124090509,4.043483434306624
524,524,Company_7,2021-11-29,2024-10-27,4.0,4.6,7,1061.8,295.0,29.06291800152475,button-based,Lean,13216.0,6.0,3470.6362324030993,2.0,2091.0,3412.0,7.48,1495.1024,413.8,50367.89589041095,2.0,5.0,11.0,4.0,6.0,7.0,9.6,8,2.48,85,92.244,80,AWS,T3,Python,Oracle,T1,6,35,-65,-65,40,-8,228501.479285423,209839.46317053842,3.1661351831551827
525,525,Company_4,2021-03-17,2023-06-01,5.0,4.0,4,804.5,161.0,82.50903595335674,Machine Learning chatbot,Extreme Programming,12622.4,5.0,3771.747032189373,2.0,2543.0,3979.0,7.6,1383.088,490.0,31131.136438356163,1.0,6.0,9.0,7.0,11.0,6.0,16.0,8,1.6,95,87.28,75,IBM,T4,Java,MongoDB,T3,4,90,88,88,-90,-100,197041.16057258355,72324.90270605993,1.3232336169054724
526,526,Company_1,2020-04-05,2021-07-09,3.0,3.2,1,459.1,357.0,40.58248358378163,Machine Learning chatbot,Lean,47980.799999999996,7.0,10349.251284132308,1.0,1925.0,3278.0,7.36,1358.1168,418.6,57404.42630136986,3.0,5.0,7.0,4.0,6.0,8.0,25.2,8,5.36,95,87.208,75,Azure,T2,Java,MongoDB,T3,4,32,99,99,-94,-55,215985.11395340867,246469.5937395741,3.293564270560309
527,527,Company_1,2021-05-10,2023-09-17,3.0,3.2,1,859.1,259.0,42.92207950296714,Linguistic Based,Lean,34809.6,6.0,11669.076350540445,2.0,3055.0,3604.0,7.36,1611.1168,549.6,52613.75671232876,4.0,7.0,9.0,9.0,6.0,3.0,25.2,8,5.36,90,74.208,82,Salesforce,T3,Python,MySQL,T2,7,43,-96,-96,78,85,210782.664294889,205238.71671460013,2.900856535235915
528,528,Company_5,2021-12-30,2024-12-28,3.0,6.2,5,1093.1,571.0,26.82283328928756,Voice Bots,Lean,140694.4,6.0,38567.53153653708,2.0,1255.0,3553.0,7.36,1566.1168,472.6,90067.19342465753,3.0,8.0,8.0,6.0,6.0,10.0,45.2,8,5.36,80,67.208,75,Oracle,T3,ASP.Net,PLSQL,T5,6,39,1,1,-61,-5,327474.9286407745,417863.5580682876,3.6394646283481276
529,529,Company_6,2022-03-14,2025-05-25,5.0,6.0,6,1166.5,452.0,33.47697953046214,button-based,Feature-Driven,50624.0,6.0,14591.605329684995,2.0,1439.0,3258.0,7.6,1517.088,579.0,70734.90410958904,3.0,6.0,6.0,5.0,10.0,7.0,22.0,8,4.6,85,92.28,80,Azure,T3,Python,Oracle,T1,6,90,-8,-8,15,88,300637.73481796123,493700.569043885,5.979589147092057
530,530,Company_2,2020-05-25,2021-10-17,4.0,6.6,2,508.8,627.0,24.152018908431977,Hybrid model,Agile,21067.199999999997,7.0,8207.477407806771,2.0,1949.0,3537.0,7.48,1670.1024,613.8,112218.91397260272,3.0,6.0,6.0,4.0,7.0,9.0,7.6,8,2.48,75,92.244,95,Salesforce,T1,Java,Oracle,T4,5,62,-92,-92,-30,-18,240359.84437039812,430606.7793558165,2.8372032317203266
531,531,Company_1,2021-07-07,2024-01-11,5.0,4.0,1,916.5,282.0,50.05253167101097,Linguistic Based,Extreme Programming,37900.799999999996,7.0,10423.6189804889,2.0,2330.0,3321.0,7.6,1570.088,599.0,50796.15780821918,4.0,7.0,8.0,8.0,4.0,5.0,26.0,8,5.6,90,74.28,82,GCP,T3,Python,MySQL,T2,7,57,86,86,-65,-24,214185.2953683117,230807.17493035865,3.543791989184907
532,532,Company_1,2019-06-04,2019-11-05,4.0,3.6,1,152.8,138.0,21.969183277950204,Linguistic Based,Agile,18547.199999999997,7.0,3842.8326322996004,2.0,2173.0,3868.0,7.48,1745.1024,515.8,26388.473424657535,4.0,9.0,9.0,7.0,12.0,10.0,25.6,8,5.48,90,74.244,82,IBM,T2,Python,MySQL,T2,7,29,29,29,-78,43,244170.0136288632,127718.39621360115,3.839931213840524
533,533,Company_2,2022-02-24,2025-04-19,4.0,6.6,2,1148.8,414.0,40.330335416952224,Voice Bots,Scrum,13910.4,6.0,4423.755710484374,2.0,1769.0,3760.0,7.48,1573.1024,518.8,72677.07616438356,4.0,7.0,4.0,9.0,7.0,9.0,7.6,8,2.48,80,67.244,75,GCP,T4,ASP.Net,PLSQL,T5,6,66,75,75,-69,75,309526.1857222331,196287.08415374596,1.700811514620882
534,534,Company_3,2021-07-24,2024-02-14,5.0,6.0,3,933.5,631.0,41.664854418354935,Keyword recognition-based,Scrum,42403.2,5.0,13559.654642896077,2.0,2598.0,3350.0,7.6,1361.088,545.0,114154.64219178082,3.0,3.0,8.0,9.0,8.0,4.0,14.0,8,3.6,85,87.28,70,GCP,T1,R,MySQL,T3,6,47,-4,-4,99,31,358606.2866092487,618323.0884125741,4.416539148480583
535,535,Company_7,2020-09-11,2022-05-23,4.0,4.6,7,617.8,62.0,23.41605964254868,Machine Learning chatbot,Lean,2777.6,6.0,795.487531447287,2.0,1952.0,3488.0,7.48,1747.1024,535.8,11029.545205479451,2.0,7.0,9.0,6.0,3.0,8.0,9.6,8,2.48,95,87.244,75,Oracle,T4,Java,MongoDB,T3,4,22,-4,-4,89,90,235930.89576119118,36474.80595435837,2.3070090629156477
536,536,Company_1,2022-04-21,2025-08-09,4.0,3.6,1,1204.8,346.0,41.62969500215907,Linguistic Based,Agile,46502.399999999994,6.0,12605.294763739246,2.0,2107.0,3289.0,7.48,1792.1024,536.8,61567.90356164383,4.0,7.0,6.0,6.0,7.0,2.0,25.6,8,5.48,90,74.244,82,AWS,T4,Python,MySQL,T2,7,3,35,35,2,27,235901.31384307277,309377.3399236862,4.024977659242975
537,537,Company_5,2020-01-04,2021-01-06,4.0,6.6,5,366.8,482.0,21.162361950496496,Voice Bots,Lean,118764.79999999999,5.0,33720.715114342594,2.0,1551.0,3942.0,7.48,1387.1024,463.8,81541.72273972601,3.0,9.0,9.0,5.0,9.0,7.0,45.6,8,5.48,80,67.244,75,AWS,T5,ASP.Net,PLSQL,T5,6,40,-64,-64,28,-52,149452.77630407995,163207.22400808774,1.0015179778459036
538,538,Company_6,2021-07-07,2024-01-11,4.0,5.6,6,916.8,662.0,58.32149579606163,Linguistic Based,Waterfall,74144.0,6.0,19791.948333775108,1.0,858.0,3657.0,7.48,1463.1024,546.8,99515.46739726028,3.0,9.0,4.0,9.0,6.0,8.0,21.6,8,4.48,90,74.244,82,GCP,T2,Python,MySQL,T2,7,24,-70,-70,-25,69,300630.7038499738,705667.4701624628,6.0910330687136005
539,539,Company_3,2019-06-07,2019-11-11,4.0,5.6,3,155.8,635.0,12.766020494495812,Hybrid model,Agile,42672.0,6.0,9670.85127656927,2.0,2350.0,3869.0,7.48,1599.1024,544.8,122316.65753424657,3.0,5.0,10.0,8.0,6.0,8.0,13.6,8,3.48,75,92.244,95,IBM,T5,Java,Oracle,T4,5,54,-14,-14,38,-53,194229.58280746263,382573.94324959954,2.127733793269207
540,540,Company_4,2022-07-01,2025-12-29,4.0,3.6,4,1275.8,557.0,63.65392192132961,Hybrid model,Lean,43668.799999999996,5.0,10830.60458086659,2.0,2733.0,3392.0,7.48,1473.1024,593.8,105099.94849315069,3.0,5.0,8.0,5.0,9.0,9.0,15.6,8,1.48,75,92.244,95,Azure,T5,Java,Oracle,T4,5,69,-41,-41,86,-23,344945.5486160063,501981.11551239644,3.7762260848787217
541,541,Company_7,2020-08-28,2022-04-25,5.0,5.0,7,603.5,92.0,24.943151688636,Machine Learning chatbot,Scrum,4121.599999999999,6.0,1287.6607128364215,2.0,2024.0,3691.0,7.6,1196.088,630.0,15981.080547945206,4.0,8.0,8.0,8.0,11.0,9.0,10.0,8,2.6,95,87.28,75,Oracle,T2,Java,MongoDB,T3,4,60,-24,-24,-78,40,275513.9885379852,63988.25862952658,3.0040007581185724
542,542,Company_5,2021-04-11,2023-07-21,3.0,6.2,5,830.1,334.0,32.14590262278774,Hybrid model,Scrum,82297.59999999999,4.0,30691.36908271093,2.0,1834.0,3520.0,7.36,1603.1168,556.6,57810.73315068493,2.0,9.0,10.0,9.0,3.0,2.0,45.2,8,5.36,75,92.208,95,IBM,T2,Java,Oracle,T4,5,6,52,52,-75,0,344410.36188252893,409541.27968405816,6.0841737747310685
543,543,Company_1,2022-09-13,2026-05-26,4.0,3.6,1,1349.8,311.0,6.287328022474398,Hybrid model,Scrum,41798.399999999994,7.0,12293.808469165071,1.0,1705.0,3403.0,7.48,1324.1024,489.8,49592.65643835616,4.0,8.0,5.0,6.0,10.0,8.0,25.6,8,5.48,75,92.244,95,IBM,T2,Java,Oracle,T4,5,58,-97,-97,-33,-1,189672.3913908603,211833.75001324984,3.271474150140755
544,544,Company_7,2021-09-22,2024-06-13,3.0,4.2,7,994.1,38.0,39.650021982421904,Machine Learning chatbot,Feature-Driven,1702.3999999999999,5.0,507.09234599297605,2.0,1860.0,3277.0,7.36,1691.1168,468.6,6387.498082191781,3.0,11.0,9.0,3.0,8.0,4.0,9.2,8,2.36,95,87.208,75,Oracle,T2,Java,MongoDB,T3,4,100,-50,-50,-35,10,262789.2336060216,24591.699078195208,2.849973614357143
545,545,Company_4,2022-11-19,2026-10-07,3.0,3.2,4,1417.1,116.0,21.696308776676837,button-based,Feature-Driven,9094.4,7.0,3454.4633028557028,2.0,1366.0,2978.0,7.36,1819.1168,523.6,17870.22904109589,3.0,5.0,4.0,5.0,9.0,8.0,15.2,8,1.3599999999999999,85,92.208,80,Azure,T3,Python,Oracle,T1,6,26,74,74,-55,-98,281152.4048628267,92539.33088459517,4.178407656207646
546,546,Company_6,2019-06-12,2019-11-21,3.0,5.2,6,161.1,3.0,48.41296689284916,Voice Bots,Waterfall,336.0,6.0,116.97614464795862,2.0,1504.0,3783.0,7.36,1641.1168,541.6,516.2202739726026,2.0,5.0,6.0,8.0,10.0,9.0,21.2,8,4.36,80,67.208,75,GCP,T5,ASP.Net,PLSQL,T5,6,66,39,39,45,-60,337846.5296962269,2017.0322521603034,2.907309251219671
547,547,Company_7,2021-11-16,2024-10-01,6.0,5.4,7,1048.2,266.0,36.09764981728868,Linguistic Based,Scrum,11916.8,6.0,4140.434137655561,2.0,1721.0,3759.0,7.72,1277.0736,508.2,44516.593972602735,3.0,9.0,8.0,7.0,7.0,6.0,10.4,8,2.7199999999999998,90,74.316,82,Oracle,T5,Python,MySQL,T2,7,61,78,78,-5,-18,254795.71702840616,211348.9528340031,3.747644282131638
